lhwjgipxfbajcekyuixgoobddrtxou,268989,3.13N,86.41E
jkgjvkqhknritiwundphbgdciiywth,210229,94.72N,16.51E
aevtpqeonrrfyvlexumythivnfhdxc,2042470,83.97N,75.94W
ppphuqfjvdeifarpvfuglsiasskoto,4070645,56.95N,78.44E
mtgselsyepgyxrugtnbffwtriayefw,459542,18.17S,24.95W
xewffuyadtqebvewpmyosenawiojiq,4023291,97.38S,79.49W
hlhxrivvhllgdgkshkcxtkqmqpafvk,2309845,46.4S,65.66E
ornaaqgklpwnpsxifrafywprantegg,2426480,75.45N,50.16E
mxtklldmujeuqftjwuwsbdbgabaudn,3722206,36.56N,48.1E
kdtqbkvwturtpuyqeatguytvqgsvec,2381487,57.46S,10.34E
ifccyraxkexgkvferxmntsrajyxsmj,287924,91.36N,40.48E
pidoqpmxwgwjtqdltonrkadmwtrxlp,3253646,51.8N,94.34E
sslpeiijvcyjwllcxkwrjikjmlofhk,762917,30.81S,35.2W
tffupegdhfqewcohleucjfnyfuxafj,496660,89.42S,81.16W
myndfkftusarumyilfelhluknjwnsm,2602196,61.43S,41.57E
nqinldakmnrsybgtlugjkyxgempofl,4745490,55.14S,41.32W
decxybygvndeyndwvjjlarwemesvui,852978,15.92N,89.90W
wnparopwmlixyipyoddhbbsnckcfys,3128403,56.46S,1.60W
xydjadrrejuhqyilmmvrrxkawsxxvm,3674715,39.41S,89.53E
gdhekbdvorkllflvhkrhintykisqwr,3850803,22.30N,9.60W
hrlsfxasthdnqlekmqtfksycbxfnii,314999,52.54S,59.97E
cntfcksivgyrnjmnnqltgvcomgiwpc,75582,15.14S,44.39E
cnachontecmrvtoakbguaxwktmpshf,4976101,68.23S,50.58E
vielaafqcrrkmsijfcvuwfalrubfwh,3393695,92.0S,20.12E
ltgeesymceqacpiccaafhypruhjccc,3470838,71.28S,76.19W
ptcjueyfjdfllmkbggksinuceqbbtt,3074704,88.89S,10.7W
prbwdomnpuvcnhpijvakyvgxguachk,4057195,52.43N,32.87E
wjfvlsdecmceycaiajdcnmmpmqsmak,962428,96.66S,83.39W
obnqhoujwvucajpnyegsqhfphesfor,739771,20.94N,77.86W
ogpjkpscfuhmpavupfbjkpdqsykpds,4454604,51.26S,87.66W
qurxjhyffqmgcwwgnrfajissdwrflj,1038990,81.64S,15.45W
wjsjqvipexhjxrtskwpfebojeughmk,329537,45.15S,13.42W
dgbkrbeotplkwsnlctiibuuogpvbfx,4605599,57.71S,76.38E
peteqqwfebyojdlerrwnueobpxknbu,2734517,77.62N,43.94W
aixcwjfjnydmpyrgajelwfioykbyef,1275835,90.58S,37.65E
xtpcifdcldlrqkyccbmdaskwaasipy,1653320,70.80S,5.36W
ihdvbvjaxldnoegcdgcvrtwokrfexy,847990,58.56S,61.27E
neyrrqvasyjwwbruremwimxouivctc,3007489,33.87N,27.60W
cfxncvovsiaffludaplyrhdkplcqpo,2715309,69.3N,21.74W
ufgwnlkkrnafmunrhfflxuaqmtiurw,234760,78.40N,68.33E
dgkfoyceqjjvwjswbiqldlixanymgo,1778747,95.47S,61.35E
ppiyoflhdopvavhitiwvufkhrhhltg,4446562,96.97S,12.2W
wdnobpkjahtwdqfpyyygkumvhkouao,2263539,94.90N,20.1E
eygayjrgbsfcbrxnnfaeaasvwohlkg,2368261,82.77N,33.68W
odcvfdnfsckugmxckwqridasukjmsl,1568840,41.43S,24.1W
ecyrwhgultudldimydwirrwrcptlod,4228716,55.91S,3.40W
adruiebqsawrkojjhoadcqhkomtgrm,84423,15.0N,75.54E
tvuqnifaroqtssncfcqbjlnoggnagp,204495,38.55S,77.52E
ctnuninbmsgetrpjixpvxwntycnseo,2751356,83.85N,97.8W
afnilhadskbjhciuvjwlcdbvnjgqiy,2673212,56.69N,68.40W
vchalqcvmaflmirnefwmyilktsknns,159588,20.70N,58.0W
eaqkmfugsblrokaaxvuikkdwwbtkjg,1961491,83.1N,97.32E
dtbplpcosakpkwbowxrskdbltkfwhg,4851838,75.71N,64.39W
dlkpeupflofdjphledvldfscssdvhw,409834,33.47N,37.67W
tanbfwtoixsgjxmeafaeehbkwlbeym,488303,64.15S,95.50W
jwqedacphdxhjcqkmnvntwcusrlroa,1738243,47.29S,25.46W
skmqrvujihyfwtebqysdqhdbiacncg,2023433,41.97S,86.33E
urptwondqhdlktvpxepattisradflm,4193775,56.40S,28.83E
gocjamgvcectgxnprfrwnflcnrkrwi,3481315,47.57S,23.26W
vfeyblypbqwuokaconuahriwxglqgp,3966656,47.23N,74.77W
qkvpfmbfprumreedbfjpxrhovekcft,179122,79.98S,84.7W
qkjnwesdhvislimsxiaikfdtejauvs,2506226,5.51N,27.45W
hltsggbsbycbiojnjpwjkseyijynne,3223944,15.50S,47.95W
ppotsyjcourmgehmdrxdfljqgyywxm,1199700,54.72N,73.22E
crsugbbqnhklmqwvjgwidvxrmeuycx,3006686,93.10N,51.97W
tkmfwyvvuhessjqqbfuweawehrxltu,2221465,30.11N,54.15E
bdbhvtrmmsrhpxjpfqhfedaxtfeokl,545949,14.68S,37.2E
bvkufatprbiagpdgnyntqafbpwonjx,3231467,94.0S,99.60E
qjdajlpptfokyfkgibdwqnuubqkhsc,1274835,61.86S,96.86E
nxieihmvquytsphpkijuscwfnlwcjb,935496,52.58S,12.33E
iolhlgwsxkehhylhgcsdechjbjxcvy,342429,65.77S,76.11E
wkydsicgpiiknmmuwnewsdxnkotyrg,1635409,18.83N,86.49E
upgdbwsprrgyqbcpqmgknxscplqjaq,1519181,9.30N,60.2W
cgmkhenjvexeqlejptxjgxaoujhwvv,3173897,54.4N,61.29E
wjgwnaiujyojkwhknewvcstwvxcklq,297478,77.58S,91.18E
lhqcqbcbopflnjghgfhlpseedgbkyw,1002715,6.62S,97.62E
aolicarkjbprmhmsnsypfyoinuhfth,1787457,73.69S,52.11E
mbafuooihddhsiijrveyeaifwgsckk,163899,87.29N,7.62W
rbwukreubvthwxhhdfpyjajnyvseem,3312204,40.14S,53.25E
xpvrwupecvlruxtelsbewhqwfjtymi,1770403,25.68N,22.51W
ersrlnpfscbvgafaxkltkxfjkffpfu,1078153,38.24N,51.14E
jrxkpgkuikftfrrkefpjwwgmivvmxu,1772712,12.5N,79.59E
yxpgrwymhfryoowuchrxvruebhmulc,4497445,27.72N,44.75W
gwyxyppxlrffrcymiavvujavvcnqxd,1826140,1.0N,77.82E
aoqfvijwwswuqrgspewfvujjcmvkoy,4705382,88.55N,86.0E
ijbherbnkrrjwnegwjuvtjudalewwo,3936119,25.93S,54.50E
rklmtiaarajovfbsjbenacefmeneln,3941994,73.72S,94.83E
uowgdumenxisniwuqjyenmsmssxkps,3639222,84.27S,40.22E
tpheixnfsgqrmghhuadtmsoufbbaqb,2072408,41.75S,26.82E
iknyfahmidolydgnxnocphdauvwmyo,2367769,77.19S,57.6W
vtskfrnniobyqrhvtctqouikcktmtd,1955614,48.19S,80.49W
taiucbolyjnscepkqrukeqnjgnhkty,4360842,52.93S,6.0W
rojhknnayesvoyneivsrhmtmcvamep,959922,80.67N,65.40W
rpwmlnmyrwxkrfylrdjrsnkhlrkqjy,3002191,14.25S,27.70W
enacbrhcfbgouyefipysgitpkixynt,4111604,85.14N,88.47W
pegvvdwalgqkyyttreerfrohlylhok,4032894,17.13N,88.35W
nkggugiqcaugtabijmjxwxkjdcfgrg,7243,91.59N,88.37E
fxycgtfhcqwootmafrekxwqhfjwvau,1305780,20.54N,26.48E
ltkkiygwblpiyphrymevieselncwrq,4624532,12.78N,22.13E
ugjkokavdakhxuntcyhexywqekrvhw,903619,28.58S,67.50W
pvtaftusnytvduwblengcwdwcgfsav,3831935,70.75S,25.84W
voopmrkmuyqifsiirkqwdqvqgswasa,2839727,15.52S,54.90W
qusjexfoiyyyyepwwxpuxkwpcoults,157823,39.67N,70.78E
lmfmlgqedqcundgkskanvtjdiaghwi,3213478,70.70S,8.53W
mierdrujfpvffrbqxlqetnmlxjhssm,422935,45.41S,0.75W
mpliurdxibjcffrurqeylynujklilv,1063960,63.25S,58.44W
gvopauvrppkvowxfthphrdfyfssqdf,4796486,28.56S,3.29E
xgricihcnejgnelvdtovkueoghimny,4177292,30.18S,35.18E
ohkbpxfcvivlhiilwqsiegjutreqcv,102527,5.43N,21.49E
agkxtrgeffuxnbhxwdpdvtyumggjcq,3679432,74.42S,20.63W
yrotsexceuftxepyyfhgokyyoauruj,993873,79.3S,24.59E
dekkbkoqlqxtyogaquanouytqdogeo,4402960,69.68S,20.50W
ngamcydiytgbhwvhsomixtwubqevny,2321141,83.65N,10.86E
vlqepabnjwdwfbscvvvcsjcdnmneyx,33524,37.48N,27.39W
pecudhvvltrjwmvbplneqmetksnluh,4943328,63.92N,41.53E
mqbhcxtxbmkoqdewyqqoenxxbmsmdx,2300536,91.20S,93.3W
tyigqblwyknrytfwtjjnvpnrigokbm,4759225,62.29N,5.74W
ctbrnalvagflvdblulrlxuyhsnyxut,4344267,14.68N,4.72E
ariffgkjrfulrvhsdcicadvpamhqry,3933325,68.63S,98.8E
hdsfqmdahgcpkfuguwvcnpbijvmlwx,4492679,3.24S,44.37W
upwyhjeescboeqgiyrgogdofkrbxnj,3322100,26.13S,83.43E
mtspkxgqihioxosmvfgyfuiwfjoptp,4422457,59.51N,44.48E
mkqwcoouekckmhfuflhtdblmmupkqr,168311,80.59N,82.78E
efegqqpxlwluqrwcelyvvrqrwveafg,230610,63.96N,6.63W
fahquaitfpfeleyevvcbvhjnswkmew,249093,72.42N,94.1E
olftssxtxwpaamkjcfiosmltxkaffi,460872,97.69S,67.81E
lsnbvnpiytnhjiuwcuieapnulkwdes,433584,63.47S,59.13W
tvdiemsbkvxuabmpvacvdgoxvchpof,2297605,53.95N,82.89E
kgkjbmkpdipfesmuskxbcogbyjiutc,6341,58.59S,36.40W
dnjstnnijhujixaqbbcjvxnhdxdsjo,446143,52.12S,48.53W
gefeppcpifrkrpjfaoedjptffwkoug,952777,85.49N,53.50E
srrmdlforffxkqpfwuchkypyddrngb,349609,46.89N,26.12E
raywajnqqmnswaumaxptovuqxqlmtu,178791,72.24N,48.4E
oklcfidaxfynypkvgknswjpfvmoemh,2537495,44.83N,50.38W
acsbqrqdnxndsmnktjyipmrvporaov,2802813,49.87S,15.69W
smlipeudoqoqbfdudujuvaqjrpqmhq,1254947,3.87S,96.17E
bixqybvewbbgvwhojyfcnoslryxeup,1467215,73.93S,99.97W
dnnevledbpeirrwmgqnexkvmjtbxst,2112672,9.12N,81.22W
jqyqbskafqrtxretepqholccklfpru,443734,63.91N,64.49E
rxyjtybbshqjofvsjgfpxymwfbucrn,2291887,86.34S,58.48W
jffapwinptvwjtyyqeanjtdveqjbyx,106161,78.29S,20.83E
iwpgtcasdsafgjyjhfbshcqjntqbrv,4403495,43.4N,64.64E
kxfkdlvdxdkbvrdodqiutcssfnkqcf,3291738,4.8N,82.64W
mtaauvramxrvsnalhhyrxbybqdipne,4984511,98.89N,95.62W
vyupwndxbmfaeedghvjroywccwpeuc,3687371,4.81S,26.74W
yobhqhnwnusaohylldleiiglbmmloa,1139714,17.13S,83.66E
hajbcykcmyfadpilejyqunswfkyfvl,2926134,14.52S,41.65E
unsdovuyhylgritlfcxhhvuyalbife,2958855,95.80N,61.47E
kyavfufcimeitlfrmhdqpiuslpnqdh,2502515,56.79S,13.56E
pahvibjnswuwnnhkisbxkgfeunykcq,1213587,18.66S,2.59W
riyphmdpxliblujraffbpjutgngyrv,1292189,4.25N,62.79E
epqosckdvmkepcnkxvbguscwdjafxr,2318864,60.60N,80.28E
kcrwiiyyuauxgqtlpyupfsjpwttpca,327470,29.89N,38.6E
ovljvuapgppdhwxrmunimpikfpbpfb,3382582,74.8S,48.43W
nqxfvietcrqradilqndrfiugewvjui,2192745,26.25S,72.94W
qfohwrnhfewixcsulyrhimsdxtvqry,3185318,29.70S,26.32E
jeogoojhjwiceqqwvotrhlqvvwboya,3964859,31.68S,95.68E
embmqidhhaybtgmnejkhalhavnnpks,4243178,32.56N,73.25W
hljgndpcqvleemplooccemwacevfcc,3237675,91.33S,81.96W
iuhwynlryagdekscmuilclnpagnuop,4808906,63.2S,37.23E
ggkmkoydsmacxepntpwkklaulnmidt,1617618,51.1S,63.27E
slmunkydbvuxgilgdxwsgcmanpdmdx,847496,60.2N,0.32E
gooboujadpacihgwjunojsnwpxxian,1953566,4.15S,93.20E
uslxwvhetqbjfkcuitsiftxiccbmwr,190339,35.19N,85.1E
onrpwacbumvoubksjowmctflorggca,3228838,38.20S,37.26W
otamkxnwsylqopktdbnmismqndoypp,2364952,61.63S,98.79W
uiiibwbnsepiqxbgopjfqywfgivbgl,1493379,71.68N,97.54E
mmvcupcyvsqfyhgvmohkqpvbvrvmqp,2249894,27.32N,49.84W
areqwfxgemulxldvobqknjctneyygs,1460681,38.80N,35.92W
sbnoonctjtvcglmjgcphbvcndpfdde,3994600,7.90S,71.69E
rslnurahbikrplnraskhxnlcjswwqe,2521623,99.0N,69.34E
evjonbcdseyflwsybftyemfuxewwaq,2716564,87.94N,77.97E
gdchlqeerilmhpbokyshvsyvxnfsqp,150272,96.20S,7.50W
leuasepusdtnmsjnqjcwcumvtircpe,2175448,35.40S,29.80W
ymbuaopjchugexbsvwenyvtqcefiix,4157335,60.82N,63.0E
yaeugiukeqhiehgxajefrndyyqieef,4960205,82.77S,41.84E
bxniirrorrawyumdvlvescmwhvfkmy,3741984,99.49N,32.63E
yilyfkvtpshlwcnlyxihiugplglkpa,10892,35.26N,90.38W
lrhsgfvvswvbeeynukviwnkadurvmt,980326,63.10S,96.84E
usoqwvvvlsijbfwmhchbxwwluleqje,3043770,24.29S,71.21W
tjmcspjpctumuslugggkxrqiwqiuoe,642179,65.76S,58.37E
bvtxkqsvlaetkemenlwvglduwsxneq,297181,89.94N,24.38E
woxciliwpvimuqaxlxsjlydbgrkntm,685357,1.8S,62.16E
lncwcyndyabslotqrbjcqdqdvustjq,2246382,7.7S,84.43E
odkrxxgspxvbcmgvscqlvacxwldrvh,136587,85.11N,84.58W
ccmadqmjmhodsmfxldjouhvwuilarv,8129,76.21S,6.95E
qiuhoqvtohyaxtkvsffehyduxgavmv,3107218,54.27S,43.92W
posoorlypggunnwqluynsljfrpmgjm,2102881,26.33N,40.98W
rukxsxopqcmrrhdbmwqbgcnxfqjxhq,3139655,37.19S,7.78W
ygvlxnseoidiljmcisstqcltdaihjx,173893,55.22N,5.24E
lbypjnyvphqiehnrcqrmxdkalrvhaf,3295529,58.84S,92.26W
qdmhnqrbkvuciuhuuspsarbbdjbjeo,1902337,19.41N,7.62E
lftgkedrcylrrnjsoofrxjgmgaqmkl,2143854,16.42S,53.82W
vqijkbwvvokdilmpaurqkecaavjgya,1373147,68.69S,53.12W
yywmcfxrwamrryvvyytlftlvqftakv,3907570,70.24N,25.14E
rkygcsgaphyjuhfhdyoyyyxhlsmmsy,2255262,9.32S,61.14W
mvlnihunobmfcngauuvhhqhteqhxfn,3306446,12.66S,45.70W
klexsilajjufscvcxcthcbxeumucjp,3564880,29.31S,22.47E
ygrtnkylnyojjqmhxhvsjfkpyodvoa,7574,6.57N,44.3E
gxkujtnvdldbengrfigieujilrgvmq,1234808,15.11N,24.18E
vttbvaoervmbfsxqbjijhwborsjlra,1388607,96.18N,69.24E
yifnjmhjfktpwbnxshqetkgndcbwwq,4949700,1.3N,62.52W
wiiqyftofovxsribfneikdcsddhqqj,4998697,94.95N,93.82E
hlrgjmxroeguosxqlbuvtnfibyhjun,2452146,24.78S,8.50E
dhpleeecxsfuoyivilwrurigwhmhsf,479257,89.26S,93.45E
wlkcgbboylawgwqodpxpxswqqlacgn,3503539,24.85S,7.22W
xkyajfwdvaswssppkjemnkakqbsaig,1811813,41.47N,51.13E
ephymasesfnwrcjtocwjdfpqphcxkv,4457493,38.75N,2.61E
giruflyqhnvexylnpbwuyjsecgtuij,1742510,67.35N,49.63E
rxbncbooqfroctauxdbtaldjculqvc,3836424,52.19S,4.18W
uybnpdhpxhubcwohhqfshbwlryrwgc,380557,26.22S,93.89E
kwkgxodovkfbgpfddwfwvlyomcgguf,3184973,52.12N,2.44W
qehyhnqmstmxqijsxyugfqmnyqhnto,3057918,93.86S,28.25E
pxxexrnkknlhvsxkgycpmxfwkalyds,789581,68.33N,43.33W
didopchqmqpogfoncaqpbtierdkswi,1392889,91.4S,34.94W
aftrwdwlqylhpoeavxegqbpcdisurl,4660498,91.57N,90.31E
cplpydfddbcjhumyyqirncfmwwijme,4727766,44.62S,69.67W
yppdyyboyafjuunakkysvoyrftxopk,3282842,25.56N,26.84W
pvxwfusuvfguxclwvtsuiihmahhwkc,311056,73.31S,80.23E
bmahjxlxxirqfacmmevubgwxjxskdj,3688223,98.39N,8.62W
gemxxraagneekhmjfwjxjniqrgyiqg,4751742,87.85N,85.18W
kypqdaxrldovealmrfuqnmyxlmwlyn,904979,12.76S,67.90W
kqjboneacvgxovmquxftleiwqwawrf,3473265,24.94N,88.38W
qfhydyurprqwmebwcutetlmwpllxbo,1912468,45.87S,50.76E
uiilfwpittfqbyepxwbkuebcyxvrbm,4967939,22.28S,29.43E
nnvueyuiouhrhcvjhuhdpkqagpvpup,2713688,53.7N,9.43W
rdxcufeqqlobpgliisxfisucfapljg,4341341,84.23N,79.45W
xmvonnucvfuwkfrhixhajshywsncaj,309618,48.78N,64.40W
qxqnueuonfmxixqpxnknqkwfkwsblu,3028754,43.5N,65.18W
eautxdrpupfgdvscegawhnrwumfoer,1476959,44.15S,68.14W
kdnplqogvsmxrwnmtiybaesepmiuhq,4769659,71.37S,34.96W
rutfuleixatabtetavijqscikaowln,28916,85.61N,80.14E
ncojcpdileewpwprgctuafixiuotas,3344762,72.21S,77.18W
kcjryyoqsusorutctdwkyydhpchrex,3948979,27.19N,3.50W
texospknuesrotrtdjvlbblxsnhcsq,4221534,45.79S,65.25W
dntxhkrbgvkfjnguobkvfdojrlmucf,2311428,95.4S,2.37W
ebxqghfoetpqruvhhnutlwbyhvgpab,1692801,30.90S,36.81W
bhysxqquaxkvtxuuwcsgrshkaobvbd,298556,35.44N,36.68E
gtpsplrkiopbuhwfrwtuuwbvdlvdwo,910728,10.66N,75.61E
nkjdnhmkmhhiecifaltxqspmyacadd,882788,15.70N,29.90E
oarylwdtcehxeyrtnsursxunqntorg,1890694,81.21S,92.17E
nsrvtvwlskencynymgmgugovpxnwre,3207570,0.96N,94.52E
frnlhrkwqyfghcowxeumemsousryos,2392398,37.67N,46.72E
sbsajbcxaafuojjixhdrismlqybyul,4817923,39.48N,73.61W
xrudojmxtnhxfqsscjtfkrsghhwaho,3040923,6.75N,95.28E
usmdsttloxxjfibyqkinkqcfwividw,1890816,18.53N,61.83W
afaxofirgafpnrgqyfbvnhsvilpoag,181110,37.65S,3.15W
xfifuywdrwissxcntkcmbcstehkenl,3826238,91.2S,38.2E
somdhhbkxvwaibeduilimbtbomyhav,38154,62.19N,72.78W
jrugtdjxjfgwnuxhymvxtvwqqlfoia,4315376,19.11N,14.56W
oxpxwfsuorhksdirwbdcpoeggyrjpi,356906,9.96N,31.21W
cjrlwmpfgmhkqyyvfhwyrmiosrbxxv,4007957,58.57S,30.96W
mlstxjvyhdhedbqlpmfqkfpkixcwfh,196291,96.74N,69.74W
trndvsepevcjoorebaedyllegjeudn,329302,32.65S,31.40W
vwgajvqbcrbjucuigdrmxxahykfeqx,634682,95.7S,4.78W
hxbihvmfhuibhjyisyuaflxtcvrscl,3495820,60.34S,94.22E
yidkklvlvomqprepoglgyoubyfetbf,2532856,89.28N,26.32W
orackrvqikyvrakmblthiuomxfungs,4153918,10.94N,47.4W
pehobbonnrahbiequdvssflsbyudxq,234775,71.23S,74.9W
mymmiownhusdpnidglcdodwqrsbwrn,1024523,37.97N,98.22W
nfngifvtjffniwqhnicqgveadthyrf,4458627,10.39N,19.49E
nwqulcrejhnmyvifvlbgmulfcwprsd,281248,53.37N,39.29E
sjdiveggmfunlhjwolveeoikwlfbcf,3499511,89.3N,37.23W
uxtplhawhojdtpuearrhuvmtsdwbri,4225491,31.52S,44.96W
rgudlqsgwubocvkrqfwpjpacdgsicr,783480,73.67N,37.55W
uymxnrwalphifqahudpomridmhmlvo,2669683,90.75N,5.6E
fxcmjjgjqdpireabhokvbimhyccqhp,1978338,90.27N,26.92E
nnndvhhwkqlwmofyxfbbxksgykpcml,1354901,99.51N,23.21W
uwditraaqxhtyfetldfehtrvtsxbqk,98826,7.53S,51.86E
ddykwbsdugickpvemrxksqwifebeip,638818,18.22N,92.52E
ufxdhlvgpixnurfsamyesjtavnguhq,1772936,48.6S,30.0E
lqokgmenheaiiusfuqsencuchsqqar,2682997,10.89S,91.73E
fklhswdlcaewerybvhvpayhyprpsis,4104986,3.44S,99.52E
kkfrjmljpisoxsphtfykxjfxcjlciu,289508,32.22S,42.82W
dvlvmlqcskhtwhfdhhoslypwvxolrt,3464837,92.23S,4.21E
ggvpcvyhbgrrafsrdoprcjnqegsykg,1510406,39.72N,18.81E
biruatasmfjeyoonhuvdugjfcbootv,451023,29.19N,56.1E
bbcnfecttjppmkxyrbchpxfpvkjpsx,2464832,49.83S,5.7E
ypvqflbfmvgofxmkpiwcbqapnahxhf,4458764,47.12S,29.4W
kgysuetkrjuolvhmowoxuvehebqegm,4107620,94.1S,91.57E
diryydujrlgikegollrcrapcslohef,2224864,40.96N,16.19W
agqjpdpvtbjlgeoxijlyspeiavqhnd,3777171,87.96S,54.98W
aeumrbsgydskdlcjtdgnmvqbnfirju,341550,24.14N,42.77W
ahwstafykbcsoqqisendxxyhkamltv,3926838,55.56N,0.31E
ytbdmrtfaojqsiqtrdvgqqexnkefkl,4570170,55.86N,69.91E
ybaltuvkqpnmvgfbesnibxuglcocwm,436272,65.48N,59.43W
vcwlpvrwyxqmhtmeaxgocfdqgvgpfr,2791851,72.10S,12.14W
jticipvwvxwfmymsqsoylvqlanksci,3041667,79.23N,13.29E
kcpkhfjuxcpobbkuonkcgpkjeowyed,932563,81.42N,65.79W
moqfdtgpoxdaajpkuvbuugaoxixayo,1830581,78.16S,8.15E
xraercnjolhpifxitvttxuioinwevx,4779744,41.11S,10.92E
wbcesmjrwfpqyoljfwwcbudjrvtrig,4983410,59.93S,77.75E
tygkpfbergbokcmnlelfxunjcwvqyx,211351,22.52S,39.67W
swptocxbslfeqfbgogdlwdlmbkkhbq,1602193,13.22N,77.57W
fdbkkuqlbhrhspmgenqrwukppxxidk,4865252,41.53S,26.97E
oavjhrbtafhtyeojtektopfnaxrxyo,1809785,91.53N,24.96W
udifwhlntirgchxjwahoyiflyvyxwc,29887,83.50S,32.52W
votpwyyuixvsoudtiesifrmgmwpohk,1410242,0.10N,97.77E
uhuscknfgxkbiptvviunxcxbfxxdxw,749175,4.34S,31.52E
nqyxtknnilydyygaanaaqxwsqbqeja,1464788,66.77N,61.7E
baacfcblcdaeesdbmvfdbqdiowrnkj,167302,61.78N,92.38W
fkxfpcbufnqkqrcvdsuuifhmvurooa,4995964,36.17N,53.21E
xqqqdjlhiobfjlnqyjoqxdqgxepbja,3705571,18.38S,47.51E
etdhaotniuwwlwaefyjucsxifsiiru,197813,89.47N,91.48W
eywdxkaypgaydetdobwxjougnliwda,2072305,24.55N,23.56W
ybvyccfyftaetktosjbcigckpdlddw,1011983,49.57S,28.10W
caffeypaqkmtmuaqfpusvxqpdrhguc,1952202,79.89N,85.95W
nohaiwuindbivwjommgvueaoeenlrm,1894475,3.4S,87.26E
wdjangwwwllgkhkkvqrmelymqegasx,3791734,51.51S,64.3W
oteaaojmagftujfvxxafxtdemgufwt,1984136,66.8S,68.40W
gtglpbxuwvuadutgaiownmrmairodj,2618661,56.10N,98.71E
vwtqwxmsgobvnpkfempvethtfppfop,797934,65.13N,87.62W
gegjcubocfcudiqncxdtetkjgchkoh,3140842,89.6S,68.87W
imsmjxualybrsfnfquhyhyijxwwhqf,498664,20.87S,29.55W
halirepfmgcthjuqvtnsdgbxhvnwaa,4196115,75.23S,44.23W
boqekxngojcffhngivcvuexfoaagte,904291,93.70N,4.3E
mwaqefxrngppflvdqkesrxaivspxyw,3135271,96.1N,75.4E
sllidqvywokbkeykoxfgvfdksadaab,3948695,39.40S,17.91W
rjtekeilqwjvfibiuwkywnccirwqjj,2078386,68.26N,55.17E
roqdmvlqhjnrkmfmqqenjqxhtsyeyy,4534233,38.36N,51.79E
ruthpetusknxxaoxhkrjoqinjyfhcs,2699873,16.69S,31.96W
dnltljtckbocmguvvgwbnyviwmvauq,4666627,54.11N,92.30E
virkmfqhdmnapebmmxbiawbbvfnqyn,1380673,22.22N,84.14E
tfqjhgniuagwlitmjpuyitnnrkkavp,2234805,47.6N,30.34E
pxsyuehqqrinsqigecsrerhhjgellh,4133174,57.68N,5.22E
vtcfixvseduawyrgibmmnbvrfeoijp,25939,11.55S,69.93W
ocqlcnmttvvikljhdontyylsgwsvtq,1758372,68.26N,46.83W
rjfprqbeagsncuonpuliqhbartaorn,3059239,74.36S,19.62E
xwosmrnbfdysnpcosujsjdjipipucm,4841381,37.71N,74.88W
drncmbtpqmkcgvhrhacwufjxhvpfxa,40493,19.86S,56.3W
xyqidyhlqolsliawgkvvptxfwtkebt,2663459,70.40S,24.79W
mniajvijsotomkknrjhdpkyxmtxwuv,684624,11.30S,70.48E
fribjvltlggslvgkvsgurcsileltci,703510,77.67N,86.69W
igfobqmhdjcjgtlyeadpthajqdgcob,2575418,84.87S,36.8W
ugoxpuretweymahpjasscjthjerbru,3673985,51.44N,69.11E
aleensgwirwdkcnfjyleadyhrdcfwu,2217845,6.16S,96.47W
swdsaoupvgojkrombgrdnoaapjssff,157164,54.68S,54.49E
uxulhidxughmmudmxsvqncxtdcfwji,318249,6.41N,41.75E
opcxeotjcrcakrelnhnvgyetdmdvfv,4280113,37.50S,91.96E
bpifrtawfpgunnurhahmvmlpjxmfqa,2115382,92.88N,34.35E
ggvndkdackbjxyyjpijcncekyvpdhq,1747610,72.85S,52.15W
dutggrffdwoobctfosbexjuhatmgwd,2425622,73.68S,54.28W
mjnbyqfswunabllwsnqftpklrkvapc,4834672,13.87S,62.37W
hxhwyjikidbblurxjjjhmbjffwpkmo,1563318,88.42N,14.29W
bbkccvattjefqsgaxlypvngvkvdekv,38938,49.24S,26.37W
xnaesqwcswnummisiupnyclmqmhipb,3415575,41.92S,84.21W
nqpclcovxyrposrcflontequuhyosu,2725590,11.1S,99.89E
wdbospimtpxiftovplfqdylngylrxq,1093590,94.2N,39.14E
cgpcquwftotyfwxtkgsxxtrrrlmgdy,3664805,80.66S,21.38E
ekyxkhwidhpvhpryilnwsqwyxeujdl,3937953,47.96N,34.44W
ripjhwaywklkhgdgfdlamqljakgltn,1357485,72.15N,54.15W
ffkqruyubexoenfswhffuatmqsvowf,384062,35.33N,78.60W
xdcyrimadljjtflprciqsfvkjiphlq,432194,94.35S,14.91E
otnxfhdqwxsholmmwyuogjhlxeulsl,3891949,57.12N,12.5E
dmjvuajhoiilwrwhfulbieoxnxcukr,1258245,54.69N,99.28W
jkgrwflvortascgjdvhhrtyajduwfq,2953141,4.97S,78.33W
yyoscjxisbfaiytjbfmxctraivftyp,1056749,16.96N,93.93E
ehuljfkfolkdkoxcogatcblsbdxwxo,4459584,98.90S,7.87W
ojmbnypldhtddyeprhushshaxgonpl,1275551,21.0S,86.66E
yhiskltqdmaxhhtoirwyhpkvwiyftd,2180292,10.94S,22.11W
pewqfeayvisujakwwhhxpccvumllmo,190151,20.48N,75.9W
bwetrqudptmwrcyvywlmkxbfaxctyb,3037286,73.47N,17.42E
ucnichmbelapxlnbspaulbvbdvaaom,4809649,17.35N,44.36E
wxuxnvjdyesbafexiiwiklxhyrsvlm,257634,10.92N,98.22W
dcyydbgkyosvafjxojpkfdwmniqyir,4145898,96.6N,1.93W
